(10187, 14335)
(3086, -17104)
(5399, 17014)
(6861, 15262)
(11044, -14387)
(-8632, -17416)
(4402, -15397)
(7179, 16203)
(2787, 16480)
(12600, -11682)
(11286, -13948)
(-27, 20047)
(14265, 11530)
(-1288, -20127)
(2969, 17016)
(13, 18927)
(10218, -15897)
(17097, 6325)
(13403, 11053)
(4995, 17649)
(-3753, 17797)
(-11050, -12580)
(-11827, 16042)
(9722, -14172)
(-5123, 16542)
(-4742, -16587)
(-11766, -14440)
(-2251, 17831)
(4670, -19360)
(16002, -6830)
(11749, 16021)
(-14557, 10517)
(-10750, -13826)
(-4103, 18302)
(-8831, 15886)
(8716, -17698)
(11218, -14606)
(-9278, -17237)
(14884, -11100)
(10156, -13511)
(5541, 17320)
(16453, 6730)
(9728, -16480)
(-13011, 12588)
(17441, 4843)
(-2472, -18787)
(-1242, -19169)
(12380, -11109)
(8079, 15194)
(9520, -14009)
(9385, 14056)
(-1155, 18559)
(-13107, 10773)
(15574, -6658)
(-9810, -15010)
(3233, 19097)
(-9547, 15220)
(13553, 12408)
(99, 20102)
(13890, -13509)
(7256, -16822)
(-3066, -19675)
(15432, -8975)
(-13280, -12159)
(6364, -15498)
(13430, -12896)
(-6185, 15305)
(-9053, 17393)
(-11316, -12906)
(-2439, 18809)
(3056, -18149)
(9003, 14631)
(15179, 9957)
(-6184, -14810)
(2138, -20303)
(8744, -14824)
(17101, 7783)
(16982, -4235)
(-8054, -15141)
(-6916, -17655)
(3183, 18634)
(-10986, -13464)
(16975, 5821)
(-10595, 13674)
(8460, -17719)
(2330, -15396)
(14899, 10350)
(-850, -18530)
(-892, -19264)
(3579, 17535)
(11781, 14776)
(11176, -11889)
(1851, 19379)
(9481, 17653)
(-619, 19519)
(14377, 8785)
(-14408, -8610)
(7263, 16781)
(8210, -14914)
(-2021, 17730)
(15429, 10700)
(-10961, 12461)
(13769, 12175)
(-13473, 12019)
(5466, -16432)
(-504, -17722)
(786, -19981)
(-14257, 8973)
(3723, 17079)
(5979, 18795)
(-7987, 16742)
(-7364, -17498)
(10255, 14423)
(-11295, 15160)
(-5226, -17018)
(-14398, -10165)
(-4520, -17267)
(-4320, -15793)
(985, 16749)
(11335, 11982)
(11196, -16255)
(6292, -16877)
(15070, -8364)
(-10479, 16946)
(-240, -16688)
(-9938, -15897)
(11160, -16235)
(-6617, 14931)
(9483, 17709)
(2137, 17961)
(-6743, 17481)
(8674, -13852)
(17559, 4983)
(13586, -10151)
(-10054, -14140)
(9177, 14203)
(8906, -15856)
(11661, 14181)
(11997, 11878)
(5990, -15960)
(-4354, -16966)
(10704, -16644)
(-4977, 17570)
(5043, 18977)
(16241, 9678)
(-12977, 12597)
(2819, 19040)
(-6644, -15073)
(13617, 9492)
(-8597, 15916)
(-9577, 17272)
(655, 19816)
(-11766, -14637)
(9350, -14428)
(10653, 16941)
(17075, 7549)
(13391, 11478)
(-3652, -15327)
(3115, 16933)
(-11445, 13928)
(9866, -14196)
(5799, 18740)
(5802, -18964)
(-10555, 12250)
(-2672, -16272)
(-6902, -17174)
(8346, -15614)
(-11526, -12953)
(5893, 18416)
(-4699, 18604)
(-5506, -18113)
(-1273, 16108)
(-8721, 16081)
(-10172, -16462)
(-10080, -14323)
(-11630, -12776)
(6474, -14331)
(6723, 14944)
(8236, -17520)
(2789, 19196)
(-7642, -16184)
(6311, 18489)
(10670, -16782)
(-530, -17328)
(-8157, 14006)
(11163, 13182)
(-8759, 17401)
(-2134, -16132)
(14877, 12165)
(-1258, -18356)
(-12742, -11802)
(16800, -5698)
(9842, -12674)
(-3662, -17361)
(-6186, -15919)
(7338, -17914)
(-10488, -16099)
(13225, 14565)
(12266, -13414)
(15154, -9343)
(7811, 14019)
(11369, 16332)
(1968, -17628)
(12972, -12379)
(6856, -16794)
(17, 18579)
(16553, 4718)
(7345, 15639)
(-11718, -12453)
(213, 19472)
(-14739, 9229)
(7661, 17416)
(-3970, -16247)
(12922, -12404)
(599, 19826)
(17389, 3788)
(-383, 15549)
(-2934, -19951)
(15649, 10871)
(-12694, -14817)
(-8319, 15701)
(5137, 19432)
(12693, 13983)
(-2715, 15884)
(14756, -10000)
(-13878, -9280)
(-10755, 13621)
(8058, -13763)
(4482, -18919)
(13646, -13102)
(12889, 11050)
(1325, 16075)
(2920, -16477)
(8437, 15718)
(14125, 13193)
(-8363, 13501)
(-7776, -16392)
(3774, -19105)
(2806, -18693)
(11884, -14448)
(-12147, 12495)
(4696, -17141)
(-9246, -14583)
(13069, 14632)
(16231, 10013)
(16856, -5186)
(12339, 11300)
(16171, 10164)
(10775, 14097)
(9685, 17489)
(16805, 8484)
(9458, -13468)
(2210, -18515)
(12168, -11865)
(-12697, 13251)
(14879, 8905)
(-7233, 15908)
(-10148, -14548)
(13473, 12539)
(-11515, 14777)
(-11858, -12135)
(5696, -16087)
(8322, -16229)
(10013, 12608)
(-11911, 15947)
(6280, -15121)
(-10084, -16328)
(-2247, 16889)
(-2673, 15829)
(15267, 11378)
(16092, -10265)
(-900, -17503)
(-7042, -15193)
(-98, -20275)
(-1183, 19155)
(5052, -19066)
(-6408, -17312)
(16748, -4749)
(17557, 5288)
(17224, -3520)
(-4166, -17262)
(15282, -8963)
(-4817, 18090)
(-7636, -16595)
(-4161, 19103)
(9947, 15988)
(12080, -13886)
(8851, 16028)
(2287, 18880)
(-298, -19142)
(-13225, 13204)
(12210, -15517)
(12075, 12254)
(74, -19555)
(5388, -17221)
(-11742, -15419)
(5130, -16828)
(14197, 10320)
(16951, 5400)
(-4521, 16632)
(-2193, 19521)
(-14821, 7737)
(16921, 6418)
(-4878, -16668)
(-6961, 14385)
(9386, -13055)
(11735, 14346)
(15459, 8760)
(13541, 10776)
(-9456, -17066)
(-12045, 12770)
(-9822, -15452)
(-6232, -15160)
(-5179, 14984)
(-139, 18691)
(-12151, 12093)
(-14918, -8491)
(-13756, -12850)
(823, 20142)
(13526, -13577)
(-12361, 10944)
(13270, -11735)
(4054, -16439)
(6807, 17867)
(10032, -12951)
(8897, 15793)
(9601, 15197)
(-14401, 8919)
(-13574, -9904)
(12958, -14334)
(9266, -14053)
(1082, -20044)
(-14208, -12957)
(-6613, 15734)
(9897, 16860)
(15220, -7190)
(-5857, 17663)
(-6952, -16296)
(-2900, -18297)
(-1714, -18402)
(-10916, -15140)
(-13354, -10862)
(-172, -18825)
(12131, 13128)
(2746, -17589)
(11898, -11597)
(-8366, -14641)
(9757, 16688)
(-12815, 14554)
(5727, 16795)
(5534, -18352)
(-6979, 17715)
(11975, 15395)
(-9418, -15485)
(-8542, -16734)
(-14839, 8847)
(11561, 12070)
(10236, -17100)
(9021, 17631)
(8707, 15970)
(4220, -18903)
(-9164, -15876)
(14106, -11265)
(7357, 15645)
(-7311, 16574)
(16743, 6853)
(-13526, -12205)
(3369, 16444)
(5851, 17343)
(7073, 15077)
(16092, -8350)
(-11295, 16401)
(5113, 16770)
(-8376, -15518)
(-4076, -18930)
(7180, -15906)
(3732, -19751)
(-8547, 14804)
(9089, 13077)
(9093, 13719)
(6974, -18975)
(-13483, 10139)
(15588, -7241)
(2578, -18593)
(-1552, -16045)
(-7147, 14324)
(-4463, 17879)
(10894, -15181)
(5525, 16270)
(-13412, -10443)
(8161, 13740)
(-8486, -18361)
(-1007, 16669)
(-14478, -11614)
(-9601, 17317)
(12789, 14730)
(12834, -10700)
(15948, -8412)
(-12596, -10427)
(-14698, -11917)
(10399, 16801)
(8580, -14996)
(2306, -18992)
(10208, -16157)
(-8519, 16039)
(-1183, 16281)
(8004, -14244)
(13144, -13620)
(-13730, -11436)
(1445, 18489)
(4742, -16028)
(4897, 17953)
(-14721, 7878)
(5980, -18163)
(2629, 15619)
(11598, -14944)
(2241, 18724)
(9693, 14690)
(-11453, 15754)
(6370, -16472)
(-1711, 15745)
(17101, 7102)
(1318, -16074)
(-8093, 17707)
(-2423, 17675)
(5958, -16373)
(7344, -14329)
(1881, 15863)
(-1313, 18139)
(11021, 14280)
(13676, -9649)
(-1744, -17385)
(7605, 14240)
(-8079, 14236)
(8601, 15593)
(3541, 18532)
(14234, -10588)
(-11758, -13874)
(12926, -13917)
(-3918, -15147)
(6845, 16888)
(-9000, -15294)
(14250, -10231)
(-679, 17446)
(15272, -9033)
(-447, 19104)
(-25, 16244)
(-11835, 12483)
(8899, 17532)
(17635, 3515)
(-14886, -11219)
(-7583, 17994)
(12915, 11387)
(-8471, 15160)
(14370, -9271)
(13937, 10555)
(16191, 5848)
(-13063, 13272)
(-2502, -19652)
(-10291, 13119)
(-273, 20072)
(274, -18310)
(1916, -19146)
(-2593, 17478)
(199, 16658)
(-2760, -18732)
(-1845, 19601)
(-636, -16830)
(168, -20432)
(-4850, -18545)
(-2240, -18708)
(-5696, -15008)
(10759, 14604)
(8428, -15243)
(17317, 7213)
(3018, -16690)
(8957, 17885)
(10010, -13466)
(-9772, -16687)
(436, -16414)
(-1752, -16177)
(13634, -12841)
(-7132, -14576)
(16717, 5423)
(9556, -15607)
(-13254, -14639)
(2213, 16715)
(8632, -17989)
(677, 17169)
(-2984, -18433)
(5867, 18339)
(11314, -15282)
(617, 16370)
(14058, -10619)
(3144, -16552)
(17639, 5455)
(-8377, 14994)
(9108, -14728)
(-8905, 15728)
(-3142, -18019)
(-7754, -16026)
(4012, -19678)
(-567, 18128)
(10088, -13337)
(1561, 17205)
(4850, -19335)
(-12093, 15027)
(13203, 13560)
(2116, -17733)
(2782, -19825)
(12795, 10244)
(2491, 18025)
(-12599, 14486)
(-5232, -18625)
(11983, 14995)
(-6487, 18939)
(15421, 9670)
(6943, 14601)
(16938, -4743)
(-4520, -16879)
(-3243, 17296)
(5068, -15279)
(9954, -17092)
(-14584, -11364)
(-14103, 10934)
(-10871, 13281)
(9596, -13253)
(-8267, 13553)
(-11495, 13739)
(-6123, 17513)
(16499, 9657)
(-166, -15774)
(14261, 12455)
(14688, -11373)
(12306, -14858)
(8151, 18352)
(-3817, 16210)
(-8061, 18324)
(-13273, 11923)
(-3992, -19808)
(14689, 10760)
(15319, 10125)
(-6495, 16618)
(6171, 16359)
(8854, -17907)
(-8283, 17291)
(3, 18980)
(17205, 6421)
(-14731, 8454)
(-4059, 16744)
(-7344, -14738)
(-10737, 12640)
(-298, -18219)
(-4848, -17901)
(-7252, -17918)
(11524, -11361)
(-819, 18930)
(3325, 15292)
(-11833, 12455)
(-10341, 14566)
(17278, -2613)
(8087, 17130)
(17007, 5923)
(12880, -10293)
(-889, 17065)
(7489, 17522)
(13735, 11181)
(5364, -15401)
(-10617, 12136)
(3436, -15667)
(-12038, -13118)
(-11325, 12527)
(11044, -14249)
(3850, -15569)
(-13551, 13184)
(517, 20379)
(-759, 18592)
(2198, -17782)
(3598, -17674)
(-12604, -13065)
(3858, -17149)
(-7458, -17537)
(5302, -17384)
(-6993, 16914)
(-3279, 18856)
(-168, -17578)
(-14899, 9761)
(4909, 17981)
(-1822, -15860)
(10682, -15728)
(917, 16226)
(11082, -15926)
(7191, 16838)
(16482, -7717)
(16751, 7015)
(-11931, 12868)
(10490, -12238)
(4286, -18157)
(-6453, 18005)
(15244, -7161)
(-7113, 15936)
(-10247, 13683)
(-12273, 14677)
(1112, -15499)
(-6413, 15463)
(-9182, -16275)
(4088, -17447)
(-5677, 15049)
(11781, 15134)
(14195, 13297)
(13776, -9485)
(-2181, 16806)
(9785, 13619)
(-11620, -13885)
(7697, 14442)
(17152, -7834)
(-7019, 15844)
(6367, 14606)
(-133, 18746)
(-6362, -17318)
(-10102, -15549)
(-13432, -12947)
(-13151, 11310)
(-10660, -16790)
(13912, -12265)
(-1938, -19032)
(4992, -19633)
(717, 19725)
(9411, 15348)
(-7143, 15203)
(3387, 18815)
(7530, -15790)
(-7381, 14883)
(-4443, 15929)
(17005, 3533)
(-938, -18950)
(-1127, 18145)
(-4581, 19829)
(9666, -17567)
(-9896, -13037)
(11827, 13768)
(11913, 13113)
(13388, -11611)
(15758, -7041)
(-7071, 15642)
(3809, 19093)
(14106, -13004)
(-1849, 19807)
(-12076, -13468)
(-13623, 9301)
(10498, -15294)
(2954, -16525)
(1629, 19044)
(-7647, 17297)
(-2983, 15391)
(1541, 19755)
(-6722, -16198)
(-505, 17125)
(17447, 5807)
(-13820, -11462)
(13666, -9384)
(-4227, 19235)
(16741, 7901)
(-7308, -15527)
(17528, -4202)
(-8689, 14243)
(8277, 17427)
(-10696, -14465)
(10953, 11948)
(-10901, 12248)
(2755, 15637)
(-2339, 17257)
(-3982, -15643)
(-6631, 17407)
(15787, 8223)
(1561, 19550)
(-12732, -13884)
(4714, -15166)
(-1308, -17668)
(1290, -18844)
(2702, -18894)
(15877, 8635)
(12293, 14496)
(-14880, -9576)
(-260, -16535)
(-6356, -15035)
(-13815, 10425)
(-14021, 10040)
(-7610, -14530)
(4134, -16730)
(-13927, 9392)
(-6799, 15766)
(-2084, -17495)
(15756, -9686)
(3467, 16887)
(-5920, -18479)
(-6822, -14210)
(-1901, 18313)
(14252, -13332)
(2391, 20178)
(14499, 9856)
(5544, -18965)
(5748, -18284)
(17520, -5185)
(8517, 15483)
(9623, 17282)
(6555, 15362)
(13682, -9635)
(10056, -13649)
(5299, 17155)
(-6849, 16439)
(10323, 13506)
(10033, 15183)
(-11741, 11307)
(-13167, 14456)
(-6592, -17618)
(16790, -6235)
(-1042, -17879)
(-5992, -16119)
(-5315, 17456)
(-4945, 15109)
(17194, -6318)
(607, 17554)
(1562, -18914)
(12150, -13005)
(15894, -7731)
(13028, -12756)
(11340, -15257)
(314, -17385)
(15472, -8670)
(-9139, 13358)
(-12226, -12192)
(-12912, -11632)
(5076, -16517)
(10184, -16606)
(9495, 17481)
(-1936, -19853)
(-1189, 17435)
(15557, 9313)
(8678, -14556)
(4305, 15160)
(11359, 12639)
(15976, -10268)
(7322, -17647)
(-3771, 16449)
(10508, -12711)
(14366, -9120)
(-9441, 16532)
(-5391, 15497)
(9630, -16080)
(9324, -13528)
(1636, -17844)
(12373, 15358)
(-2897, 17579)
(-5109, 18196)
(-14053, 12887)
(-5564, -16412)
(10502, -15225)
(8413, 17715)
(-2907, 17550)
(16827, 8563)
(-3904, -16213)
(-12162, -14650)
(15355, 11275)
(180, -17372)
(-12997, 11342)
(-8293, 17508)
(11651, 11390)
(-3891, 18650)
(-6146, -14740)
(-10153, 13541)
(11224, -11594)
(5805, 19190)
(4540, -19889)
(-228, -17065)
(12594, -11434)
(-8621, 14923)
(6759, 15900)
(-1376, -19921)
(-7599, 18753)
(13751, 14013)
(14163, 13147)
(-506, -16721)
(-3553, 17416)
(14341, 9992)
(12113, 11477)
(10469, 14255)
(-746, -17390)
(4855, 19199)
(-11273, 12242)
(-1839, 17475)
(8209, 17665)
(8966, -13140)
(11555, 12002)
(8571, 14269)
(15006, -10626)
(1274, -18371)
(-4796, -15663)
(-106, -18769)
(-2578, -18522)
(3055, 17557)
(-11917, 12021)
(10083, 14261)
(-13308, -13901)
(212, -19588)
(17504, -4466)
(-4660, -17566)
(-14891, 7736)
(3434, -19183)
(-3756, -16096)
(-8126, -13847)
(-3007, 17979)
(1447, 18252)
(11603, 12787)
(6878, -15824)
(-4390, -16217)
(7519, 14555)
(13432, -11409)
(-5875, 17066)
(4248, -15522)
(12153, 13766)
(2197, 15471)
(-4074, -18668)
(13662, -13454)
(13867, 11543)
(14356, -11510)
(12762, -10450)
(-13095, 12850)
(-14384, -10847)
(16127, 9438)
(-13894, -10275)
(10398, -13535)
(16957, 7779)
(7261, 16250)
(-2616, -18273)
(-5955, 15791)
(12317, 15278)
(-5362, -18587)
(17252, -3986)
(-7751, 18430)
(-13685, 13336)
(5781, 16202)
(3583, 15546)
(-13494, -11170)
(5778, -15741)
(-10305, 13116)
(13376, -10714)
(-14284, -11985)
(11515, 13608)
(-5642, -16649)
(-13935, 9619)
(9180, -17378)
(-10751, 12073)
(12050, -15440)
(-9359, 13130)
(13958, -12976)
(-4800, -17104)
(14634, -8398)
(-10346, -13296)
(-10056, -15893)
(17408, -4855)
(-2440, -17326)
(-2136, -18717)
(1210, -16362)
(-8805, 13922)
(16438, -4837)
(-8820, -16372)
(-13274, -11598)
(-5171, 16190)
(1759, 15663)
(15181, 8707)
(7700, -17104)
(-13601, 13441)
(-5408, -16991)
(-14392, -12843)
(1524, -15664)
(2034, -16516)
(11312, -14251)
(-12604, -13186)
(-13446, -10083)
(16048, -7002)
(-14637, 8220)
(12149, 11321)
(1504, -19591)
(4736, -19413)
(-4317, 15102)
(11252, -16232)
(-11415, 13023)
(3220, -18909)
(13160, -14094)
(17355, 5725)
(3870, -18667)
(13665, 13577)
(8267, 15532)
(1749, 18911)
(4656, -19882)
(5339, 19089)
(12070, -14280)
(-3864, -18478)
(-7298, -16292)
(16275, 7330)
(17668, -3631)
(11577, 12441)
(-6084, -14655)
(-4580, -16170)
(3088, -19379)
(-10784, -13058)
(15422, -6881)
(-5767, 15847)
(-8207, 15204)
(16559, 5389)
(7549, 16384)
(-11611, 15283)
(-12038, -14792)
(-2337, 17409)
(8394, -14588)
(-6361, 15003)
(10785, 15038)
(17068, -5069)
(10693, 16078)
(-11713, 12755)
(-7091, 18039)
(11460, -15086)
(-10484, -14371)
(-1676, -18803)
(-12514, -14997)
(-13278, -13804)
(-6583, 15237)
(12695, 10495)
(-12414, -13926)
(1445, 18868)
(12132, -10891)
(11655, 13311)
(-10504, -16942)
(-10982, -16243)
(12764, -10805)
(3293, 15432)
(-10902, -15735)
(14476, -8734)
(-10269, 16441)
(9444, -14433)
(-11205, 11720)
(-1938, -18742)
(-11366, -14622)
(14252, -13066)
(-6086, -15035)
(-5543, 15386)
(-12888, -14473)
(2080, -16820)
(10456, -13914)
(8385, 13549)
(15346, -9639)
(16843, 8487)
(-10911, 15822)
(12312, -11904)
(4669, 16433)
(-8031, 15141)
(-9854, -16291)
(-5612, -17044)
(-4839, 18282)
(7740, -17235)
(11233, 12652)
(10533, 16806)
(-2308, -16727)
(-2978, -18287)
(-4170, -17028)
(3024, -15666)
(7483, 17720)
(4663, 16180)
(1585, 16159)
(16553, 6766)
(4248, -15212)
(548, -16918)
(-6657, 17334)
(-7601, 16350)
(-13318, -12624)
(13221, 14331)
(-12246, -13036)
(-5620, -19385)
(2109, 17476)
(11686, -11538)
(-10874, -14469)
(-3, 17435)
(-14713, 8554)
(4325, 15539)
(-12553, 10763)
(-4742, -16575)
(2547, 18229)
(-12950, -11791)
(15073, 10393)
(2048, -17743)
(-3106, -18257)
(16063, 6771)
(3389, 18845)
(17553, 6145)
(-7877, 15836)
(2417, 18105)
(780, -20197)
(-10274, -15035)
(-14845, 11835)
(-4277, 18339)
(6233, 16753)
(-5682, -17402)
(12947, 13937)
(-5650, -19302)
(-6752, -16579)
(1195, 20037)
(-11612, -14166)
(13613, 12429)
(8735, 14157)
(-2699, 19873)
(-11870, -13608)
(3804, -17850)
(4863, 17340)
(7741, 14710)
(3999, 19723)
(686, -17647)
(-202, -18965)
(6483, 14816)
(7150, -18559)
(1801, 17047)
(5430, -17815)
(-10720, -13045)
(-9183, 13056)
(2048, -18400)
(-4144, -16824)
(-13380, -10866)
(-3862, -15446)
(-3445, 16130)
(12705, 14530)
(-4642, -19253)
(6795, 16694)
(13475, 11913)
(1655, 17344)
(1102, -18482)
(-6955, 14675)
(-554, -15647)
(15073, 8032)
(10125, 14713)
(9514, -12831)
(10240, -16976)
(-8535, 13918)
(-8458, -17179)
(6482, -16237)
(-1710, -16829)
(12221, 14219)
(4762, -17979)
(16944, -6405)
(820, -18058)
(10308, -12548)
(6943, 14401)
(13522, -12740)
(8944, -13585)
(-7748, -15908)
(-5152, -18178)
(-9182, -13088)
(1710, -17915)
(-10888, -12984)
(-14631, 10762)
(-12171, 15413)
(11991, 13275)
(-3691, 18594)
(5757, 16943)
(7551, 16667)
(12127, 15116)
(-11316, -15178)
(-6442, -16316)
(2044, -19969)
(4361, 16418)
(105, 15665)
(-7648, -16241)
(3896, -19397)
(11464, -15906)
(7227, 16857)
(-8015, 16911)
(14658, -11564)
(16973, 8106)
(890, -16077)
(-64, -20132)
(-7516, -17803)
(3408, -19961)
(-9344, -17038)
(6610, -14972)
(9471, 15235)
(-7993, 14896)
(10165, 14625)
(3448, -19214)
(-5209, 15237)
(-9961, 15203)
(15025, 11383)
(11506, -14287)
(-13745, 9171)
(15895, 6913)
(14095, 11262)
(-11194, -15324)
(12495, 11788)
(13191, 14161)
(13510, -12691)
(-14915, 10180)
(-11719, 13653)
(-9820, -16557)
(6497, 18228)
(-9161, 13314)
(-10947, 15079)
(3135, 15227)
(-8625, 16898)
(15525, 7319)
(3276, -19008)
(-12785, 11309)
(6345, 17795)
(5644, -15780)
(-10066, -15772)
(685, 19424)
(4334, -15155)
(5316, -17950)
(-3123, 19807)
(6319, 16327)
(16536, -5800)
(9275, 16222)
(-3584, -19805)
(17309, 5995)
(-12004, -13220)
(-9246, -15990)
(16826, -8034)
(2555, 16370)
(13813, 9058)
(6047, 15955)
(-2587, 16453)
(-9305, 16025)
(-13228, -12538)
(-9893, 13732)
(12180, -12557)
(8250, -17803)
(15817, 6550)
(-14063, 10924)
(-8870, -17188)
(12916, -11923)
(-1952, -15696)
(-9204, -17229)
(15935, 6099)
(9308, -15305)
(13266, -13593)
(-4602, -19147)
(-544, -16442)
(-11136, -16011)
(16772, -6976)
(-11968, -11508)
(5354, -16418)
(17588, -1936)
(3870, -16397)
(10606, -12896)
(16765, 5607)
(12374, -13571)
(-8321, 15170)
(-1688, -19827)
(-5580, -19488)
(2424, -19961)
(-1715, 20405)
(-3766, -17419)
(1113, 17738)
(17726, -3561)
(1788, -19357)
(-14163, 13173)
(13126, -11463)
(-8156, -14543)
(10621, 14883)
(1680, -18707)
(8878, -14406)
(-9577, 16410)
(-2350, -19100)
(-4029, 17538)
(-1350, -15656)
(17460, -6062)
(10337, 15350)
(13387, 11165)
(-3958, -19936)
(-4489, 16607)
(-5328, -18001)
(7360, -14987)
(4469, 16622)
(2446, -19751)
(-2072, -15795)
(15237, 7947)
(5527, 17582)
(-6701, 17025)
(-13205, 14181)
(8666, -15989)
(-3660, -18208)
(2453, 15559)
(4094, -16498)
(-8388, -13827)
(-12782, -12324)
(-11002, -13249)
(695, 20173)
(-14584, -8926)
(-5433, 19247)
(-10212, -14932)
(17054, -7148)
(5735, 16670)
(5172, -15482)
(11644, -13344)
(7255, 18941)
(11480, -14114)
(15110, -8098)
(-9207, 17087)
(940, -16758)
(13601, 13920)
(12753, 12159)
(16925, 8096)
(-9701, 17570)
(-3645, 15474)
(-3347, 18932)
(-11827, 15413)
(-9393, 14734)
(-14412, -10590)
(15574, -7594)
(6201, 17864)
(-10136, -12552)
(5411, 17163)
(12689, 10999)
(789, 19211)
(-1046, -17901)
(-2392, -18456)
(-10249, 16616)
(7190, -15044)
(4755, 18106)
(-3241, 15811)
(907, 18275)
(95, 18711)
(13429, 10644)
(-13325, 14485)
(-11493, 12039)
(13516, -9663)
(-1660, -18012)
(6320, -18579)
(-2050, -18519)
(16528, -9558)
(-7275, 16382)
(-6720, -14939)
(13778, -11049)
(-1330, -19714)
(1472, -17925)
(-5802, -18797)
(-2085, 17811)
(-7887, 16233)
(-12914, -12068)
(-4197, 15367)
(8870, -17268)
(3326, -15960)
(-2700, -17969)
(3309, 15449)
(8040, -15339)
(13006, -10267)
(-3679, 17532)
(-9827, 13070)
(8833, 13402)
(11077, 13570)
(116, -15597)
(6544, -14524)
(-1540, -16697)
(14733, 10787)
(-11567, 14571)
(-8539, 14797)
(-1288, -17383)
(11475, 11839)
(16196, -9190)
(-2796, -18578)
(1863, 18499)
(-7000, -16248)
(-12524, -12703)
(-1038, -17523)
(6368, -16447)
(15649, 10308)
(4770, -18251)
(-6278, -17710)
(16966, -7288)
(3554, -16622)
(-6701, 16654)
(1476, -15547)
(-1973, 19753)
(14950, -12131)
(1112, -19837)
(10071, 15851)
(-357, 18853)
(-14820, -10689)
(-1980, -17360)
(-7557, 14373)
(-6838, -18451)
(10438, -12935)
(8302, -18451)
(12042, -14717)
(10677, 12514)
(5542, -14662)
(7578, -15596)
(3900, -15166)
(11285, 14935)
(7853, 17200)
(-8136, -17881)
(2417, 20201)
(3804, -18540)
(-4543, 15884)
(17378, -4339)
(-382, -18712)
(14782, -8137)
(1765, 17689)
(-2558, -16180)
(-6058, -18915)
(7587, 17903)
(16354, -9053)
(17178, -3547)
(-9345, 15102)
(13669, 10935)
(17291, 4905)
(7096, -16088)
(-5952, -18969)
(-13936, -10533)
(11374, -13455)
(3519, 19614)
(13355, 13193)
(17668, -3744)
(-12739, 14840)
(-1665, 18378)
(1706, -20098)
(6019, 18392)
(8254, -17991)
(9494, -13728)
(16528, -5035)
(10361, 15928)
(8478, -18131)
(6965, 16009)
(-13486, -13475)
(1841, 18190)
(8761, 16173)
(14287, 9932)
(13974, -8920)
(8272, -14766)
(-4576, -15521)
(8720, -17513)
(-11228, -11966)
(-2848, -19500)
(-8783, 13365)
(-5517, 17658)
(6317, 17910)
(-5651, 19269)
(2824, -19588)
(-14810, -10848)
(-12017, 14015)
(-6148, -17264)
(7686, -18057)
(-13700, -9620)
(-2019, 17009)
(-6846, -15566)
(-3899, 19343)
(2201, 19903)
(5788, -16379)
(17560, -6041)
(1703, 16487)
(11335, 14122)
(831, 17070)
(-7003, 18960)
(14753, 9848)
(6596, -17758)
(-6578, -17265)
(17160, -4823)
(-11063, 15314)
(16540, -5346)
(-8828, -13596)
(-5465, 15942)
(-8688, -14704)
(-11207, 16523)
(11962, -12146)
(3144, -16219)
(8908, -17504)
(15337, 8702)
(15466, -9666)
(-7791, 17794)
(16054, -9196)
(12162, -12641)
(11247, 12195)
(67, 19303)
(-12939, 14293)
(2872, -19884)
(11856, -12628)
(14466, -13018)
(-10757, 12937)
(6135, 16356)
(4583, 19482)
(-5223, 15334)
(422, -19222)
(-6665, 17443)
(3140, -17811)
(3841, 18220)
(-9737, 15426)
(9320, -17106)
(11664, -12195)
(12811, 12086)
(2794, -19291)
(12122, -14435)
(9751, 16069)
(-4399, 18047)
(2911, 19913)
(-633, 18500)
(-7659, 18012)
(6963, 17440)
(-5755, 16004)
(-4138, -19878)
(3405, 15906)
(-14005, 9729)
(-6821, 18300)
(-7349, 15099)
(8337, 16403)
(3774, -19364)
(-5720, -17059)
(12174, -14174)
(17744, -2941)
(-332, -18818)
(7547, 17346)
(1814, -20286)
(15111, 11356)
(633, 18999)
(16504, -6417)
(12239, 12393)
(5020, -18843)
(-10493, 15945)
(-10208, -15381)
(511, 16081)
(17741, 1446)
(-1069, 15557)
(10969, 16032)
(-8403, 15399)
(1978, -17780)
(-2938, -16147)
(-1169, 17524)
(-1563, 16548)
(-8718, -17791)
(-14011, 12692)
(4673, 17619)
(5219, 18644)
(-211, 20059)
(14567, 9197)
(-7129, 16205)
(4481, 15327)
(10779, 15756)
(-3521, 19208)
(15837, 7870)
(13292, -10500)
(-4390, -19066)
(-10601, 13956)
(-4569, 19385)
(-3312, -16811)
(-72, -18413)
(5887, 14915)
(1866, -18954)
(12073, 14884)
(-990, -18913)
(-13149, 12336)
(4659, 15625)
(-6125, 16948)
(-4945, 18091)
(-2231, 17078)
(-7392, -17824)
(7650, -15859)
(11546, -12430)
(-14261, 11279)
(-4317, 18999)
(-6106, -15381)
(8678, -13996)
(14852, -9448)
(14246, -9399)
(13247, 14495)
(873, 16314)
(-8520, -16047)
(12863, 13749)
(-4367, 16599)
(-10716, -14032)
(484, -15762)
(-9548, -16403)
(12130, -14546)
(-992, -17153)
(9099, 17016)
(10566, -15818)
(3545, 19559)
(9552, -14811)
(-10952, -12080)
(-5915, 18826)
(-14243, 10475)
(10379, 14947)
(-6576, -15813)
(-5280, -16939)
(17764, -1745)
(14237, 10339)
(3483, 16606)
